split,class,filename,image_id,orig_filename,location,seq_id,timestamp,month,season,bbox,has_bbox,box_source,checksum
test,bobcat,bobcat/bobcat_0075.jpg,5a1fe6d4-23d2-11e8-a6a3-ec086b02610b,5a1fe6d4-23d2-11e8-a6a3-ec086b02610b.jpg,14,7018ef4a-5567-11e8-93e1-dca9047ef277,2013-09-09 01:00:22,2013-09,autumn,277;114;107;124,True,gt,5f45b26eab5a1bea8f3e8108e265b426cb99b6805a85f6ec5fc738aa0e493d54
train,bobcat,bobcat/bobcat_0076.jpg,59f2c637-23d2-11e8-a6a3-ec086b02610b,59f2c637-23d2-11e8-a6a3-ec086b02610b.jpg,16,70192f8c-5567-11e8-b0b7-dca9047ef277,2013-08-16 03:50:32,2013-08,summer,222;210;91;70,True,gt,00fe6c3c86c2e19d41165c0f81e4f39f2675a08815b7a0b18298cf0c22031dda
train,bobcat,bobcat/bobcat_0077.jpg,5a116df3-23d2-11e8-a6a3-ec086b02610b,5a116df3-23d2-11e8-a6a3-ec086b02610b.jpg,18,6f06b3e3-5567-11e8-95a9-dca9047ef277,2012-02-21 20:37:52,2012-02,winter,248;177;38;30,True,gt,501b7d82d8ec453b303f7bd3e4399421565c394197b44c47f8f0e8d58efe19fc
train,bobcat,bobcat/bobcat_0078.jpg,5a130abd-23d2-11e8-a6a3-ec086b02610b,5a130abd-23d2-11e8-a6a3-ec086b02610b.jpg,19,701eaa66-5567-11e8-a4ae-dca9047ef277,2014-03-18 06:09:51,2014-03,spring,30;11;223;269,True,gt,7b3b79c41b643d32de735201442ffc1d4db575f49ee372bb8af04297fc65a0a2
train,bobcat,bobcat/bobcat_0079.jpg,59641f3d-23d2-11e8-a6a3-ec086b02610b,59641f3d-23d2-11e8-a6a3-ec086b02610b.jpg,2,7015509c-5567-11e8-97bf-dca9047ef277,2013-08-28 04:27:22,2013-08,summer,149;146;35;22,True,gt,af91343ef953fb927da31dc3e16fdfb24e34427e1b4bc6157c54cbba78539cdc
train,bobcat,bobcat/bobcat_0080.jpg,59f79a54-23d2-11e8-a6a3-ec086b02610b,59f79a54-23d2-11e8-a6a3-ec086b02610b.jpg,23,6fdea50f-5567-11e8-8bcf-dca9047ef277,2013-10-12 21:03:01,2013-10,autumn,,False,none,0b7d4235310d3c29be7ce9536d412a8e6822492abfcfd5531bb8223c53dad728
test,bobcat,bobcat/bobcat_0081.jpg,59fae73d-23d2-11e8-a6a3-ec086b02610b,59fae73d-23d2-11e8-a6a3-ec086b02610b.jpg,24,6f0a5f42-5567-11e8-8a4c-dca9047ef277,2011-10-02 02:19:52,2011-10,autumn,226;118;52;27,True,gt,345593c5fbd5bb56987a6b3561b345d221c477b99e1f7f88c9b7a659d8a4af99
val,bobcat,bobcat/bobcat_0082.jpg,59d0e156-23d2-11e8-a6a3-ec086b02610b,59d0e156-23d2-11e8-a6a3-ec086b02610b.jpg,26,6f285bfd-5567-11e8-a6cd-dca9047ef277,2013-11-10 02:16:19,2013-11,autumn,161;147;52;44,True,yolo,24d9d043df00016c405ac37caac68e303b354678c3ec28f41e05e09a86953069
train,bobcat,bobcat/bobcat_0083.jpg,5a2964d1-23d2-11e8-a6a3-ec086b02610b,5a2964d1-23d2-11e8-a6a3-ec086b02610b.jpg,28,6f125eb0-5567-11e8-bd39-dca9047ef277,2011-04-20 20:39:02,2011-04,spring,203;105;47;44,True,gt,7854c84da7361e0797c2fc492d82253150524dd3c70a32a2fad55fbcbccf0b2c
train,bobcat,bobcat/bobcat_0084.jpg,59b7a627-23d2-11e8-a6a3-ec086b02610b,59b7a627-23d2-11e8-a6a3-ec086b02610b.jpg,33,6f096c75-5567-11e8-bb86-dca9047ef277,2011-12-21 04:54:02,2011-12,winter,30;205;116;71,True,gt,ef60982317a3e59b332798249e01efa06eb81abde203b5b65a19866d8017e54e
train,bobcat,bobcat/bobcat_0085.jpg,5976a2c7-23d2-11e8-a6a3-ec086b02610b,5976a2c7-23d2-11e8-a6a3-ec086b02610b.jpg,34,7015192e-5567-11e8-9244-dca9047ef277,2014-01-26 03:40:48,2014-01,winter,0;177;18;51,True,gt,8b22088cc9f26e24ddf28162c5c405ffbe786d1619a48bc1c3e4e71b6055706a
val,bobcat,bobcat/bobcat_0086.jpg,59fe20b3-23d2-11e8-a6a3-ec086b02610b,59fe20b3-23d2-11e8-a6a3-ec086b02610b.jpg,37,70181bba-5567-11e8-bfb8-dca9047ef277,2014-05-13 22:55:18,2014-05,spring,42;6;342;226,True,gt,61a2264bccf5f7648dfba50fd03d0cd496e7bb5d5f3a8212312b05f541a33492
val,bobcat,bobcat/bobcat_0087.jpg,5a1e5236-23d2-11e8-a6a3-ec086b02610b,5a1e5236-23d2-11e8-a6a3-ec086b02610b.jpg,38,6f055d14-5567-11e8-bdf5-dca9047ef277,2012-06-09 19:10:13,2012-06,summer,151;134;83;86,True,gt,78d3f5648b61d3334f0a9933d57b4552438dbd44909c18e147883f74b3d74656
test,bobcat,bobcat/bobcat_0088.jpg,59c179ac-23d2-11e8-a6a3-ec086b02610b,59c179ac-23d2-11e8-a6a3-ec086b02610b.jpg,39,701eca97-5567-11e8-a29e-dca9047ef277,2014-03-31 19:38:44,2014-03,spring,83;99;84;104,True,gt,5b503aa7eeebb62a9df6f1e783bc7e8eebfcaca51b893635ca50a456f87cee26
val,bobcat,bobcat/bobcat_0089.jpg,59d752b3-23d2-11e8-a6a3-ec086b02610b,59d752b3-23d2-11e8-a6a3-ec086b02610b.jpg,41,70114c35-5567-11e8-8ca6-dca9047ef277,2012-09-10 21:21:56,2012-09,autumn,60;6;324;274,True,gt,ab626cc2b3c6c86917a6fec47b1721de07dade75f3f3cff995b73c96bcfd6c9b
val,bobcat,bobcat/bobcat_0090.jpg,59c4beef-23d2-11e8-a6a3-ec086b02610b,59c4beef-23d2-11e8-a6a3-ec086b02610b.jpg,43,6f0ad3ab-5567-11e8-9c23-dca9047ef277,2011-06-05 02:58:09,2011-06,summer,291;156;64;42,True,gt,62d71553ebdeb21e210de5face1d8ffe9a8cf0fbc820dc58c0c2e3bfca29c386
train,bobcat,bobcat/bobcat_0091.jpg,597ff043-23d2-11e8-a6a3-ec086b02610b,597ff043-23d2-11e8-a6a3-ec086b02610b.jpg,46,6f168499-5567-11e8-9992-dca9047ef277,2011-05-30 03:22:13,2011-05,spring,,False,none,847298d223ef01b519db62e036d0fc2598720caae1f67fa7d205b3d7416139ce
train,bobcat,bobcat/bobcat_0092.jpg,59bca416-23d2-11e8-a6a3-ec086b02610b,59bca416-23d2-11e8-a6a3-ec086b02610b.jpg,5,6f193317-5567-11e8-b5fb-dca9047ef277,2011-08-25 04:16:28,2011-08,summer,2;130;62;40,True,gt,fd2e53faa3b491a83bfe3abcc3189f8bdb8d52a366aa385092445ce6913a0d40
val,bobcat,bobcat/bobcat_0093.jpg,59d751d9-23d2-11e8-a6a3-ec086b02610b,59d751d9-23d2-11e8-a6a3-ec086b02610b.jpg,51,6f1c7d14-5567-11e8-9383-dca9047ef277,2011-07-16 03:38:33,2011-07,summer,170;114;67;53,True,gt,90b907dac9624f57520b0b34d68be627dbd56a3d0c3a687c2f20dd593a340d86
train,bobcat,bobcat/bobcat_0094.jpg,59f46313-23d2-11e8-a6a3-ec086b02610b,59f46313-23d2-11e8-a6a3-ec086b02610b.jpg,57,6f7ccbc5-5567-11e8-ba7e-dca9047ef277,2013-09-29 23:06:21,2013-09,autumn,85;138;101;49,True,yolo,cbca034ba9a812dacd2359ffdb1cff5ef3eef5078bedbd5c37edfbe646c13cec
test,bobcat,bobcat/bobcat_0095.jpg,59a17add-23d2-11e8-a6a3-ec086b02610b,59a17add-23d2-11e8-a6a3-ec086b02610b.jpg,58,6f131b00-5567-11e8-a5a6-dca9047ef277,2012-01-02 05:14:52,2012-01,winter,81;122;31;31,True,gt,022aff99ca0c328e7411143b43ec276b89acb8512bbdff80ccd1c152d974753e
train,bobcat,bobcat/bobcat_0096.jpg,5a0c9b4b-23d2-11e8-a6a3-ec086b02610b,5a0c9b4b-23d2-11e8-a6a3-ec086b02610b.jpg,59,70188af8-5567-11e8-a720-dca9047ef277,2014-11-06 19:02:10,2014-11,autumn,136;186;248;94,True,gt,9bc521ecd7791e38011a55c8e8f70e60329fc40e5cfa3b6dd33c0492a3db6a1c
train,bobcat,bobcat/bobcat_0097.jpg,5a2af33e-23d2-11e8-a6a3-ec086b02610b,5a2af33e-23d2-11e8-a6a3-ec086b02610b.jpg,60,6f0583ae-5567-11e8-9333-dca9047ef277,2012-02-04 23:42:58,2012-02,winter,167;129;17;39,True,gt,05bab98275ff2d6716a1df7ddeacf0b3f59cd5dbeb03c61836b4363ea4b7b0a6
test,bobcat,bobcat/bobcat_0098.jpg,5a1cb265-23d2-11e8-a6a3-ec086b02610b,5a1cb265-23d2-11e8-a6a3-ec086b02610b.jpg,61,70137451-5567-11e8-aee8-dca9047ef277,2013-08-04 05:32:16,2013-08,summer,284;113;21;36,True,gt,53291556d8cb2f6de1b62c8b66116189e1bff476f3017f5c0025af29a35ea13a
val,bobcat,bobcat/bobcat_0099.jpg,5a27d9bc-23d2-11e8-a6a3-ec086b02610b,5a27d9bc-23d2-11e8-a6a3-ec086b02610b.jpg,63,70175d42-5567-11e8-a603-dca9047ef277,2013-11-27 23:12:30,2013-11,autumn,235;114;34;61,True,gt,117ffc25542f78e082fbcebc15b15dedaf53ed069b23a823764854ad15747d29
train,bobcat,bobcat/bobcat_0100.jpg,5995adea-23d2-11e8-a6a3-ec086b02610b,5995adea-23d2-11e8-a6a3-ec086b02610b.jpg,64,6f19728f-5567-11e8-b89e-dca9047ef277,2012-01-29 03:28:46,2012-01,winter,68;123;48;23,True,gt,64a5a76dada6d555ee0d3ac41e1feb8b0d8e31a11c15b3c84b018cb4fa981fbf
train,bobcat,bobcat/bobcat_0101.jpg,594e7774-23d2-11e8-a6a3-ec086b02610b,594e7774-23d2-11e8-a6a3-ec086b02610b.jpg,67,701c9bc0-5567-11e8-bc4c-dca9047ef277,2014-09-23 01:07:41,2014-09,autumn,337;136;47;52,True,gt,4ef246630485b984d7ee7962822991e4151664cf9bb4117b653315fbaf98c8f3
train,bobcat,bobcat/bobcat_0102.jpg,59c4c131-23d2-11e8-a6a3-ec086b02610b,59c4c131-23d2-11e8-a6a3-ec086b02610b.jpg,7,6f075d1c-5567-11e8-bebb-dca9047ef277,2012-02-13 23:17:47,2012-02,winter,,False,none,71768144bf4dea8c4e8b9f5ffe44c80ee0e1f82455269488de5bb6609aa4ef80
train,bobcat,bobcat/bobcat_0103.jpg,5954aaf8-23d2-11e8-a6a3-ec086b02610b,5954aaf8-23d2-11e8-a6a3-ec086b02610b.jpg,70,6fd0ff63-5567-11e8-8bc6-dca9047ef277,2013-12-26 23:28:09,2013-12,winter,,False,none,5afdfe9d4cde113272d5bd663564954c9b5c1365c08aca2948ff3df1c9dfec45
test,bobcat,bobcat/bobcat_0104.jpg,59563889-23d2-11e8-a6a3-ec086b02610b,59563889-23d2-11e8-a6a3-ec086b02610b.jpg,71,70081a26-5567-11e8-9822-dca9047ef277,2013-04-12 20:07:41,2013-04,spring,208;132;57;34,True,gt,71a459d66e17bb08cea7911381432da1bb9b8af57192309a8faed83a95081b9d
test,bobcat,bobcat/bobcat_0105.jpg,58dc4ab9-23d2-11e8-a6a3-ec086b02610b,58dc4ab9-23d2-11e8-a6a3-ec086b02610b.jpg,75,6efd2797-5567-11e8-b01d-dca9047ef277,2011-06-02 19:42:58,2011-06,summer,,False,none,5a1c9612b22c575a30e9bf5b39bef72fe992657e1eec55c035f835927589fa03
train,bobcat,bobcat/bobcat_0106.jpg,58fbec9f-23d2-11e8-a6a3-ec086b02610b,58fbec9f-23d2-11e8-a6a3-ec086b02610b.jpg,76,6f580528-5567-11e8-949e-dca9047ef277,2014-01-13 03:17:35,2014-01,winter,237;153;48;46,True,yolo,288fb9d7308889568cc458c7701fc6108328c3202f73eedf0598f38bff742daa
val,bobcat,bobcat/bobcat_0107.jpg,59104b1b-23d2-11e8-a6a3-ec086b02610b,59104b1b-23d2-11e8-a6a3-ec086b02610b.jpg,78,6f1bf0cc-5567-11e8-ab65-dca9047ef277,2011-12-21 04:20:23,2011-12,winter,177;136;51;39,True,gt,650f512799978bbb62196541fc4b03e4cb623bf83dd4e507bd26c000d9339131
train,bobcat,bobcat/bobcat_0108.jpg,591fd421-23d2-11e8-a6a3-ec086b02610b,591fd421-23d2-11e8-a6a3-ec086b02610b.jpg,81,6f10ad85-5567-11e8-b228-dca9047ef277,2011-05-12 23:25:35,2011-05,spring,170;121;42;25,True,yolo,f93cefa479374cea6f72b43cb9e5704362df401738cf7e6b94b9089f69cef291
val,bobcat,bobcat/bobcat_0109.jpg,59341b17-23d2-11e8-a6a3-ec086b02610b,59341b17-23d2-11e8-a6a3-ec086b02610b.jpg,83,701ee128-5567-11e8-812f-dca9047ef277,2014-05-22 20:42:42,2014-05,spring,,False,none,3440c5f4cfa824c4abd3ae592e24344a7397720c3bbd1ba647582c2adbd5c12e
train,bobcat,bobcat/bobcat_0110.jpg,586adea0-23d2-11e8-a6a3-ec086b02610b,586adea0-23d2-11e8-a6a3-ec086b02610b.jpg,87,701ab028-5567-11e8-8575-dca9047ef277,2013-12-18 06:08:42,2013-12,winter,153;130;230;146,True,yolo,a93d599b4ae8ac867f4e0dfd12208fdbd3910291eff732797f6e9f91abba4fb6
train,bobcat,bobcat/bobcat_0111.jpg,5949ce95-23d2-11e8-a6a3-ec086b02610b,5949ce95-23d2-11e8-a6a3-ec086b02610b.jpg,90,6f0fa347-5567-11e8-97df-dca9047ef277,2012-02-04 06:43:51,2012-02,winter,,False,none,d94591cd283ff219d4d04599cf5f2549dcfb25dbc3ba9dc633d6d595ad243fcf
train,bobcat,bobcat/bobcat_0112.jpg,591fd3d0-23d2-11e8-a6a3-ec086b02610b,591fd3d0-23d2-11e8-a6a3-ec086b02610b.jpg,91,7019d428-5567-11e8-bbf0-dca9047ef277,2014-03-18 23:01:44,2014-03,spring,0;132;157;129,True,yolo,6b76c4adb3b84bfeb6355133ed9c5f0334ecc7d29e6296abe6449739de66823f
train,bobcat,bobcat/bobcat_0113.jpg,58e0f6ac-23d2-11e8-a6a3-ec086b02610b,58e0f6ac-23d2-11e8-a6a3-ec086b02610b.jpg,95,6f0fcf38-5567-11e8-8b2f-dca9047ef277,2011-04-23 20:52:14,2011-04,spring,,False,none,4ec9e0e6a0b19d3a154a386ee11798106186137d9f62da200ff2810ed2cd5172
train,bobcat,bobcat/bobcat_0114.jpg,58e5998e-23d2-11e8-a6a3-ec086b02610b,58e5998e-23d2-11e8-a6a3-ec086b02610b.jpg,96,6f93e98a-5567-11e8-a669-dca9047ef277,2013-12-25 23:21:02,2013-12,winter,0;109;195;138,True,yolo,934a2b26d6d1dc7419df068675d4f8b860cdb5c531f3fac067228b33901f316a
val,bobcat,bobcat/bobcat_0115.jpg,588718d1-23d2-11e8-a6a3-ec086b02610b,588718d1-23d2-11e8-a6a3-ec086b02610b.jpg,98,6f153c85-5567-11e8-8339-dca9047ef277,2011-05-21 22:52:26,2011-05,spring,,False,none,5a977c9d3c416b1e0ae4b11f8143020caa8b47337904a4f478f6be79cd80f7f5
train,bobcat,bobcat/bobcat_0116.jpg,58e40c6c-23d2-11e8-a6a3-ec086b02610b,58e40c6c-23d2-11e8-a6a3-ec086b02610b.jpg,100,6f1df3b0-5567-11e8-92fd-dca9047ef277,2010-12-22 01:02:57,2010-12,winter,156;150;57;71,True,gt,0efbf5e2d5f1630e3b2a43cdd181070203993bfa34b59ca36eb0a6522dbd86d2
train,bobcat,bobcat/bobcat_0117.jpg,592c4c58-23d2-11e8-a6a3-ec086b02610b,592c4c58-23d2-11e8-a6a3-ec086b02610b.jpg,101,701c39ca-5567-11e8-8f32-dca9047ef277,2014-11-27 05:34:47,2014-11,autumn,77;105;103;156,True,yolo,2b0a6e42419d8c21613a29f13a2bd5b26fe4c8bdbab260e04e9f501d095e6dcc
val,bobcat,bobcat/bobcat_0118.jpg,5906f02c-23d2-11e8-a6a3-ec086b02610b,5906f02c-23d2-11e8-a6a3-ec086b02610b.jpg,103,6f1ad811-5567-11e8-8d57-dca9047ef277,2011-08-12 04:30:19,2011-08,summer,,False,none,d6ebb6f416360e6753b493c505ff42ed06ee6a66256e13f4b344f95e16aa1e56
test,bobcat,bobcat/bobcat_0119.jpg,59292fad-23d2-11e8-a6a3-ec086b02610b,59292fad-23d2-11e8-a6a3-ec086b02610b.jpg,105,6f19bb4c-5567-11e8-99bd-dca9047ef277,2011-05-06 05:04:53,2011-05,spring,101;202;60;52,True,gt,9e6784db0a61de245815e03813806485f1914d20a063d398c612373d51fbf1ac
test,bobcat,bobcat/bobcat_0120.jpg,5949cfaf-23d2-11e8-a6a3-ec086b02610b,5949cfaf-23d2-11e8-a6a3-ec086b02610b.jpg,106,6f6f03de-5567-11e8-87ab-dca9047ef277,2014-02-24 22:15:38,2014-02,winter,243;131;63;37,True,yolo,05b88d90a971e03398c5ea2d5f33d5f7e5660598b0e9ed818a8d7d1b97aed548
train,bobcat,bobcat/bobcat_0121.jpg,58e72467-23d2-11e8-a6a3-ec086b02610b,58e72467-23d2-11e8-a6a3-ec086b02610b.jpg,107,6f0ddce6-5567-11e8-a9ef-dca9047ef277,2011-09-09 06:20:19,2011-09,autumn,,False,none,d8abadd20cc2fb89b1c4e8250d19f7316d6bc315378071355099475215e50fd5
train,bobcat,bobcat/bobcat_0122.jpg,58732ce5-23d2-11e8-a6a3-ec086b02610b,58732ce5-23d2-11e8-a6a3-ec086b02610b.jpg,108,6f14c8e3-5567-11e8-b32a-dca9047ef277,2011-05-28 23:00:39,2011-05,spring,,False,none,601a7bac928659cb8cc0aa45be389c0246a59828c46eb788ce9ef532bad896a9
test,bobcat,bobcat/bobcat_0123.jpg,58c03723-23d2-11e8-a6a3-ec086b02610b,58c03723-23d2-11e8-a6a3-ec086b02610b.jpg,112,6f0f16e1-5567-11e8-be35-dca9047ef277,2012-02-12 01:57:39,2012-02,winter,,False,none,6905f9d5a5c3efc7650f1fab6c75e3aeb29b387183b2facdc7faa5cbd4a4da9a
train,bobcat,bobcat/bobcat_0124.jpg,586c89b5-23d2-11e8-a6a3-ec086b02610b,586c89b5-23d2-11e8-a6a3-ec086b02610b.jpg,114,6ff5ad33-5567-11e8-9291-dca9047ef277,2013-11-18 02:33:25,2013-11,autumn,,False,none,796d8a8c29a0d26163ff425ec78866985ca05db13e63c44a64a77aa338b0aed0
train,bobcat,bobcat/bobcat_0125.jpg,5900a1c3-23d2-11e8-a6a3-ec086b02610b,5900a1c3-23d2-11e8-a6a3-ec086b02610b.jpg,115,6f115b00-5567-11e8-b9a5-dca9047ef277,2011-06-17 20:51:33,2011-06,summer,59;195;100;67,True,gt,038f1f6fec45ef577f59f96cacdbb0c8146c22611ffce63769b9806cc505c574
train,bobcat,bobcat/bobcat_0126.jpg,59894224-23d2-11e8-a6a3-ec086b02610b,59894224-23d2-11e8-a6a3-ec086b02610b.jpg,12,701be178-5567-11e8-9ff7-dca9047ef277,2014-09-14 01:16:19,2014-09,autumn,0;204;31;77,True,gt,d26814e962c66d7c0dca6e785dd0e44add9e31f3b76f594fac87b0116a41f5c2
train,bobcat,bobcat/bobcat_0127.jpg,58bd1ac2-23d2-11e8-a6a3-ec086b02610b,58bd1ac2-23d2-11e8-a6a3-ec086b02610b.jpg,125,6f15b54c-5567-11e8-9626-dca9047ef277,2011-05-30 02:04:54,2011-05,spring,101;164;53;47,True,gt,1986ee9495c89de27147066b2cd27588544f11e637d5d0ae9c5714e91cefda1e
test,bobcat,bobcat/bobcat_0128.jpg,5879d549-23d2-11e8-a6a3-ec086b02610b,5879d549-23d2-11e8-a6a3-ec086b02610b.jpg,128,701a92d1-5567-11e8-a7b5-dca9047ef277,2013-11-01 19:42:43,2013-11,autumn,,False,none,d557425ce920ae9014d67f67f09217c55fbad5d5ec1dc2f26d06ccb1c5b10708
train,bobcat,bobcat/bobcat_0129.jpg,58bea5f3-23d2-11e8-a6a3-ec086b02610b,58bea5f3-23d2-11e8-a6a3-ec086b02610b.jpg,130,6f0cf447-5567-11e8-a2cb-dca9047ef277,2011-07-24 03:30:16,2011-07,summer,7;169;65;81,True,gt,451a21a2954df3e8e41f63a4f52a236dca2575774f35345216e459f91c4428c3
train,bobcat,bobcat/bobcat_0130.jpg,58bd1c81-23d2-11e8-a6a3-ec086b02610b,58bd1c81-23d2-11e8-a6a3-ec086b02610b.jpg,138,701b5370-5567-11e8-bc77-dca9047ef277,2014-01-05 20:45:48,2014-01,winter,,False,none,55133435f10269e5b90b37681419de92fd8c4175665f47f310d4851caff540af
test,bobcat,bobcat/bobcat_0131.jpg,5976a2d9-23d2-11e8-a6a3-ec086b02610b,5976a2d9-23d2-11e8-a6a3-ec086b02610b.jpg,14,7018ef99-5567-11e8-aeb8-dca9047ef277,2013-09-09 01:00:27,2013-09,autumn,267;97;117;143,True,gt,29aa4e5ade82e2fa614868338b8f8d618acbd2729155b3ee2cafe64bd8fb5ff8
train,bobcat,bobcat/bobcat_0132.jpg,59a17ad8-23d2-11e8-a6a3-ec086b02610b,59a17ad8-23d2-11e8-a6a3-ec086b02610b.jpg,16,70192fd1-5567-11e8-b095-dca9047ef277,2013-08-16 03:50:37,2013-08,summer,182;199;202;81,True,gt,e241e1f393aaf65a6c8b8810b54d1e87b8cb2d7f0df9fb9d9f69737ee77b2b0d
train,bobcat,bobcat/bobcat_0133.jpg,59cb38d5-23d2-11e8-a6a3-ec086b02610b,59cb38d5-23d2-11e8-a6a3-ec086b02610b.jpg,18,6f06b4ca-5567-11e8-b038-dca9047ef277,2012-03-02 21:00:38,2012-03,spring,259;231;44;34,True,gt,b46c3a2875156d3abc7100baef723e103c9c6b354caad60d0090a7d466fb0a04
train,bobcat,bobcat/bobcat_0134.jpg,5976a414-23d2-11e8-a6a3-ec086b02610b,5976a414-23d2-11e8-a6a3-ec086b02610b.jpg,19,701eaab8-5567-11e8-be69-dca9047ef277,2014-03-18 06:09:56,2014-03,spring,0;8;172;271,True,gt,0a96fb36faa3265b94355bea1d782677686d33e0fcea834de122ddc4cae2af5e
train,bobcat,bobcat/bobcat_0135.jpg,59b4831a-23d2-11e8-a6a3-ec086b02610b,59b4831a-23d2-11e8-a6a3-ec086b02610b.jpg,2,701550eb-5567-11e8-8357-dca9047ef277,2013-08-28 04:27:27,2013-08,summer,252;139;20;16,True,gt,92c7a21923ca20ddb5346a45525957e4f11a0ee5a61e73d50b3e7be38205582c
train,bobcat,bobcat/bobcat_0136.jpg,5a2af59d-23d2-11e8-a6a3-ec086b02610b,5a2af59d-23d2-11e8-a6a3-ec086b02610b.jpg,23,6fdea630-5567-11e8-b9f0-dca9047ef277,2013-10-12 23:28:09,2013-10,autumn,,False,none,25ac1ce52b356e99771ded2a33c792a4741b17e0aea644c9b6788e3d9a9dc50e
test,bobcat,bobcat/bobcat_0137.jpg,59c99e9e-23d2-11e8-a6a3-ec086b02610b,59c99e9e-23d2-11e8-a6a3-ec086b02610b.jpg,24,6f0a66c5-5567-11e8-bf45-dca9047ef277,2011-11-08 04:27:52,2011-11,autumn,226;117;52;28,True,gt,53a9fc3c08fca878d452eca8b1b7729f17a9c77d5ea746cd7283d02f4e751fbd
val,bobcat,bobcat/bobcat_0138.jpg,59b2ea43-23d2-11e8-a6a3-ec086b02610b,59b2ea43-23d2-11e8-a6a3-ec086b02610b.jpg,26,6f285c91-5567-11e8-9d3a-dca9047ef277,2013-11-10 02:16:23,2013-11,autumn,242;8;141;230,True,yolo,4fade7a8f66f9535bb2d302d43f30e98b852ff16c2ad64e9c22ca283b2fc4626
train,bobcat,bobcat/bobcat_0139.jpg,59e5e0ac-23d2-11e8-a6a3-ec086b02610b,59e5e0ac-23d2-11e8-a6a3-ec086b02610b.jpg,28,6f126823-5567-11e8-93c8-dca9047ef277,2011-05-26 03:26:25,2011-05,spring,302;98;37;46,True,gt,5e74a4cdb76e5bcc2ad681fb2761a490e543e35df620e12d94b15cdf989b3d8e
train,bobcat,bobcat/bobcat_0140.jpg,59973e5b-23d2-11e8-a6a3-ec086b02610b,59973e5b-23d2-11e8-a6a3-ec086b02610b.jpg,33,6f096e35-5567-11e8-b55d-dca9047ef277,2011-12-24 06:25:14,2011-12,winter,43;77;44;79,True,gt,25f94ca8fa1c2f28450688e92e1e70cdce443995aa0d6cf09eb00f02f3a8dfd3
train,bobcat,bobcat/bobcat_0141.jpg,59a94d35-23d2-11e8-a6a3-ec086b02610b,59a94d35-23d2-11e8-a6a3-ec086b02610b.jpg,34,70151980-5567-11e8-a3be-dca9047ef277,2014-01-26 03:40:49,2014-01,winter,0;163;7;46,True,gt,d07d873a846c44c8e5e1b175e84586f0955f711941597a374aa66ae345b573ee
val,bobcat,bobcat/bobcat_0142.jpg,59d0e12a-23d2-11e8-a6a3-ec086b02610b,59d0e12a-23d2-11e8-a6a3-ec086b02610b.jpg,37,7018317a-5567-11e8-9e4e-dca9047ef277,2014-09-29 04:48:39,2014-09,autumn,115;87;269;193,True,gt,843600a9fefe45a98dc82b88248635652495e6e10041d8849e62dca58f7cf771
val,bobcat,bobcat/bobcat_0143.jpg,5a16406a-23d2-11e8-a6a3-ec086b02610b,5a16406a-23d2-11e8-a6a3-ec086b02610b.jpg,38,6f055d9e-5567-11e8-88d4-dca9047ef277,2012-06-09 19:10:16,2012-06,summer,,False,none,89ae9066cfe64c8ba61a26550ae83183879e11867aad4d39b5dfd77ed724486d
test,bobcat,bobcat/bobcat_0144.jpg,5a27da5a-23d2-11e8-a6a3-ec086b02610b,5a27da5a-23d2-11e8-a6a3-ec086b02610b.jpg,39,701ecae6-5567-11e8-addf-dca9047ef277,2014-03-31 19:38:46,2014-03,spring,112;117;105;87,True,gt,f233b64927ea748b0335735bfdac1e874233f8ae77aec360b522c57a9eb60c24
val,bobcat,bobcat/bobcat_0145.jpg,599be9cd-23d2-11e8-a6a3-ec086b02610b,599be9cd-23d2-11e8-a6a3-ec086b02610b.jpg,41,70114c7d-5567-11e8-a9e8-dca9047ef277,2012-09-10 21:21:57,2012-09,autumn,0;26;286;254,True,gt,56227ab7834b387d520daae0653cb0766d05cb55667fcbe4afb91a5a0be94069
val,bobcat,bobcat/bobcat_0146.jpg,5a062e51-23d2-11e8-a6a3-ec086b02610b,5a062e51-23d2-11e8-a6a3-ec086b02610b.jpg,43,6f0ae8c2-5567-11e8-9a15-dca9047ef277,2011-06-12 22:34:51,2011-06,summer,322;149;54;38,True,gt,df2d5b622de6928a80a8f5d1ddfd1af217d9059bed54064a742ca7ad3f87a340
train,bobcat,bobcat/bobcat_0147.jpg,598ad099-23d2-11e8-a6a3-ec086b02610b,598ad099-23d2-11e8-a6a3-ec086b02610b.jpg,46,6f16a36b-5567-11e8-b746-dca9047ef277,2011-06-11 02:54:54,2011-06,summer,264;132;62;39,True,gt,3370216a298b8545416433094b5421e11666c09cd634cecbf1375f542cfcf986
train,bobcat,bobcat/bobcat_0148.jpg,59ddc184-23d2-11e8-a6a3-ec086b02610b,59ddc184-23d2-11e8-a6a3-ec086b02610b.jpg,5,6f193a1c-5567-11e8-83a9-dca9047ef277,2011-11-08 23:19:50,2011-11,autumn,,False,none,467fbed0673c74f3a7cd4a159bad4a0ef088e7c2643059a2341577ab8f7ff53d
val,bobcat,bobcat/bobcat_0149.jpg,59ef8c90-23d2-11e8-a6a3-ec086b02610b,59ef8c90-23d2-11e8-a6a3-ec086b02610b.jpg,51,6f1c7e4a-5567-11e8-a36a-dca9047ef277,2011-07-16 03:39:13,2011-07,summer,219;95;75;70,True,gt,a0c3ec2bc5f7dce78949bcbb92801db5c22c0cb62afb0a551a1400cd411f0004
